path,label
4/4_264.wav,four
0/0_404.wav,zero
2/2_428.wav,two
2/2_122.wav,two
0/0_338.wav,zero
0/0_438.wav,zero
0/0_343.wav,zero
0/0_726.wav,zero
2/2_96.wav,two
0/0_319.wav,zero
2/2_863.wav,two
0/0_528.wav,zero
4/4_547.wav,four
2/2_73.wav,two
2/2_615.wav,two
2/2_719.wav,two
4/4_176.wav,four
4/4_182.wav,four
0/0_324.wav,zero
0/0_471.wav,zero
4/4_170.wav,four
2/2_364.wav,two
4/4_192.wav,four
0/0_379.wav,zero
0/0_94.wav,zero
2/2_308.wav,two
4/4_757.wav,four
0/0_112.wav,zero
2/2_693.wav,two
0/0_749.wav,zero
4/4_535.wav,four
2/2_173.wav,two
4/4_454.wav,four
4/4_366.wav,four
0/0_426.wav,zero
4/4_156.wav,four
0/0_263.wav,zero
2/2_177.wav,two
2/2_722.wav,two
2/2_365.wav,two
2/2_600.wav,two
4/4_236.wav,four
2/2_3.wav,two
0/0_268.wav,zero
0/0_657.wav,zero
2/2_780.wav,two
2/2_348.wav,two
2/2_787.wav,two
0/0_652.wav,zero
2/2_835.wav,two
2/2_185.wav,two
2/2_130.wav,two
0/0_433.wav,zero
2/2_672.wav,two
2/2_923.wav,two
0/0_633.wav,zero
0/0_753.wav,zero
0/0_843.wav,zero
0/0_718.wav,zero
4/4_800.wav,four
0/0_221.wav,zero
0/0_665.wav,zero
0/0_40.wav,zero
2/2_813.wav,two
4/4_271.wav,four
2/2_289.wav,two
2/2_530.wav,two
4/4_26.wav,four
0/0_739.wav,zero
2/2_225.wav,two
2/2_641.wav,two
2/2_779.wav,two
4/4_639.wav,four
4/4_446.wav,four
2/2_291.wav,two
0/0_518.wav,zero
2/2_391.wav,two
2/2_695.wav,two
4/4_804.wav,four
4/4_300.wav,four
2/2_284.wav,two
2/2_721.wav,two
0/0_403.wav,zero
2/2_784.wav,two
4/4_441.wav,four
2/2_605.wav,two
2/2_495.wav,two
4/4_448.wav,four
0/0_834.wav,zero
2/2_250.wav,two
0/0_346.wav,zero
4/4_307.wav,four
0/0_879.wav,zero
0/0_190.wav,zero
2/2_88.wav,two
0/0_196.wav,zero
2/2_75.wav,two
4/4_89.wav,four
2/2_885.wav,two
2/2_697.wav,two
2/2_55.wav,two
2/2_702.wav,two
4/4_188.wav,four
4/4_296.wav,four
4/4_430.wav,four
4/4_148.wav,four
0/0_740.wav,zero
0/0_164.wav,zero
4/4_478.wav,four
4/4_739.wav,four
0/0_532.wav,zero
4/4_137.wav,four
2/2_755.wav,two
4/4_80.wav,four
2/2_344.wav,two
4/4_390.wav,four
4/4_88.wav,four
4/4_133.wav,four
2/2_769.wav,two
0/0_464.wav,zero
0/0_781.wav,zero
2/2_698.wav,two
2/2_962.wav,two
4/4_605.wav,four
4/4_242.wav,four
2/2_490.wav,two
4/4_338.wav,four
0/0_769.wav,zero
0/0_825.wav,zero
4/4_649.wav,four
2/2_65.wav,two
4/4_428.wav,four
2/2_768.wav,two
2/2_941.wav,two
0/0_232.wav,zero
2/2_557.wav,two
2/2_770.wav,two
2/2_771.wav,two
0/0_722.wav,zero
0/0_836.wav,zero
4/4_230.wav,four
2/2_776.wav,two
4/4_638.wav,four
0/0_730.wav,zero
4/4_554.wav,four
2/2_119.wav,two
2/2_104.wav,two
0/0_508.wav,zero
4/4_339.wav,four
4/4_623.wav,four
2/2_555.wav,two
0/0_25.wav,zero
0/0_757.wav,zero
2/2_917.wav,two
2/2_47.wav,two
0/0_122.wav,zero
4/4_389.wav,four
2/2_858.wav,two
2/2_188.wav,two
2/2_349.wav,two
2/2_226.wav,two
2/2_963.wav,two
4/4_661.wav,four
4/4_319.wav,four
2/2_531.wav,two
0/0_136.wav,zero
2/2_573.wav,two
4/4_738.wav,four
4/4_177.wav,four
4/4_18.wav,four
4/4_445.wav,four
0/0_648.wav,zero
2/2_309.wav,two
0/0_124.wav,zero
0/0_497.wav,zero
4/4_425.wav,four
2/2_918.wav,two
0/0_543.wav,zero
2/2_422.wav,two
2/2_461.wav,two
4/4_316.wav,four
2/2_534.wav,two
2/2_464.wav,two
0/0_311.wav,zero
0/0_596.wav,zero
0/0_568.wav,zero
4/4_135.wav,four
2/2_4.wav,two
2/2_314.wav,two
0/0_748.wav,zero
0/0_761.wav,zero
4/4_551.wav,four
0/0_151.wav,zero
0/0_668.wav,zero
2/2_353.wav,two
4/4_367.wav,four
0/0_632.wav,zero
2/2_463.wav,two
2/2_539.wav,two
4/4_522.wav,four
2/2_135.wav,two
4/4_665.wav,four
2/2_414.wav,two
2/2_103.wav,two
2/2_441.wav,two
4/4_788.wav,four
4/4_733.wav,four
2/2_881.wav,two
2/2_934.wav,two
2/2_318.wav,two
4/4_330.wav,four
0/0_735.wav,zero
4/4_138.wav,four
2/2_21.wav,two
0/0_770.wav,zero
4/4_309.wav,four
4/4_630.wav,four
0/0_561.wav,zero
0/0_172.wav,zero
4/4_559.wav,four
2/2_468.wav,two
2/2_112.wav,two
2/2_554.wav,two
4/4_641.wav,four
2/2_288.wav,two
0/0_234.wav,zero
0/0_797.wav,zero
0/0_396.wav,zero
0/0_104.wav,zero
2/2_139.wav,two
4/4_301.wav,four
0/0_760.wav,zero
2/2_108.wav,two
0/0_520.wav,zero
0/0_262.wav,zero
0/0_247.wav,zero
0/0_505.wav,zero
0/0_540.wav,zero
2/2_731.wav,two
2/2_319.wav,two
2/2_470.wav,two
4/4_17.wav,four
2/2_290.wav,two
4/4_717.wav,four
2/2_588.wav,two
2/2_645.wav,two
2/2_821.wav,two
4/4_356.wav,four
4/4_502.wav,four
2/2_85.wav,two
4/4_3.wav,four
4/4_204.wav,four
4/4_805.wav,four
0/0_394.wav,zero
0/0_498.wav,zero
2/2_930.wav,two
2/2_715.wav,two
0/0_849.wav,zero
4/4_324.wav,four
4/4_640.wav,four
2/2_563.wav,two
2/2_371.wav,two
2/2_643.wav,two
0/0_177.wav,zero
2/2_553.wav,two
4/4_773.wav,four
2/2_623.wav,two
0/0_8.wav,zero
2/2_830.wav,two
0/0_148.wav,zero
4/4_313.wav,four
2/2_449.wav,two
4/4_158.wav,four
4/4_299.wav,four
2/2_410.wav,two
0/0_200.wav,zero
4/4_681.wav,four
2/2_179.wav,two
0/0_550.wav,zero
4/4_379.wav,four
2/2_199.wav,two
2/2_369.wav,two
2/2_545.wav,two
0/0_63.wav,zero
0/0_791.wav,zero
0/0_114.wav,zero
2/2_228.wav,two
2/2_593.wav,two
4/4_4.wav,four
0/0_356.wav,zero
4/4_54.wav,four
0/0_485.wav,zero
2/2_486.wav,two
2/2_691.wav,two
0/0_701.wav,zero
0/0_127.wav,zero
2/2_498.wav,two
0/0_75.wav,zero
2/2_146.wav,two
4/4_238.wav,four
0/0_292.wav,zero
4/4_263.wav,four
2/2_338.wav,two
0/0_393.wav,zero
0/0_603.wav,zero
2/2_535.wav,two
2/2_268.wav,two
4/4_289.wav,four
0/0_406.wav,zero
0/0_231.wav,zero
4/4_295.wav,four
4/4_357.wav,four
2/2_287.wav,two
0/0_863.wav,zero
2/2_16.wav,two
2/2_255.wav,two
4/4_40.wav,four
0/0_239.wav,zero
4/4_414.wav,four
2/2_944.wav,two
2/2_192.wav,two
4/4_297.wav,four
4/4_442.wav,four
0/0_258.wav,zero
4/4_552.wav,four
2/2_662.wav,two
4/4_691.wav,four
2/2_373.wav,two
4/4_105.wav,four
4/4_685.wav,four
4/4_707.wav,four
2/2_812.wav,two
4/4_261.wav,four
0/0_888.wav,zero
4/4_586.wav,four
2/2_134.wav,two
4/4_588.wav,four
2/2_688.wav,two
0/0_410.wav,zero
4/4_759.wav,four
4/4_808.wav,four
2/2_754.wav,two
0/0_446.wav,zero
2/2_919.wav,two
4/4_241.wav,four
0/0_318.wav,zero
4/4_679.wav,four
2/2_132.wav,two
4/4_555.wav,four
0/0_380.wav,zero
2/2_603.wav,two
4/4_772.wav,four
2/2_859.wav,two
2/2_49.wav,two
2/2_161.wav,two
2/2_6.wav,two
0/0_694.wav,zero
2/2_131.wav,two
0/0_432.wav,zero
0/0_609.wav,zero
2/2_211.wav,two
0/0_841.wav,zero
2/2_174.wav,two
4/4_37.wav,four
2/2_803.wav,two
4/4_496.wav,four
4/4_178.wav,four
0/0_831.wav,zero
2/2_578.wav,two
0/0_80.wav,zero
2/2_479.wav,two
2/2_855.wav,two
4/4_729.wav,four
2/2_237.wav,two
4/4_755.wav,four
2/2_201.wav,two
2/2_551.wav,two
4/4_181.wav,four
4/4_423.wav,four
4/4_228.wav,four
0/0_212.wav,zero
0/0_899.wav,zero
4/4_394.wav,four
2/2_502.wav,two
2/2_197.wav,two
0/0_419.wav,zero
2/2_193.wav,two
2/2_625.wav,two
0/0_713.wav,zero
0/0_844.wav,zero
4/4_539.wav,four
2/2_176.wav,two
2/2_40.wav,two
4/4_470.wav,four
0/0_225.wav,zero
0/0_295.wav,zero
4/4_519.wav,four
4/4_286.wav,four
4/4_561.wav,four
4/4_172.wav,four
4/4_667.wav,four
0/0_119.wav,zero
0/0_74.wav,zero
2/2_331.wav,two
4/4_477.wav,four
0/0_884.wav,zero
2/2_795.wav,two
0/0_108.wav,zero
4/4_215.wav,four
4/4_695.wav,four
4/4_166.wav,four
2/2_474.wav,two
0/0_779.wav,zero
0/0_663.wav,zero
4/4_200.wav,four
2/2_798.wav,two
0/0_215.wav,zero
0/0_859.wav,zero
0/0_390.wav,zero
4/4_164.wav,four
2/2_781.wav,two
2/2_446.wav,two
4/4_756.wav,four
0/0_111.wav,zero
2/2_142.wav,two
0/0_293.wav,zero
2/2_99.wav,two
4/4_343.wav,four
2/2_354.wav,two
4/4_122.wav,four
2/2_90.wav,two
0/0_878.wav,zero
2/2_783.wav,two
0/0_564.wav,zero
2/2_681.wav,two
0/0_637.wav,zero
0/0_275.wav,zero
2/2_44.wav,two
0/0_359.wav,zero
2/2_145.wav,two
4/4_69.wav,four
4/4_476.wav,four
4/4_718.wav,four
2/2_299.wav,two
2/2_910.wav,two
0/0_594.wav,zero
0/0_24.wav,zero
0/0_477.wav,zero
2/2_12.wav,two
4/4_113.wav,four
0/0_529.wav,zero
2/2_946.wav,two
4/4_13.wav,four
4/4_120.wav,four
2/2_661.wav,two
2/2_614.wav,two
0/0_598.wav,zero
2/2_372.wav,two
0/0_450.wav,zero
0/0_62.wav,zero
2/2_793.wav,two
4/4_653.wav,four
4/4_115.wav,four
4/4_607.wav,four
2/2_766.wav,two
0/0_838.wav,zero
4/4_727.wav,four
2/2_196.wav,two
2/2_413.wav,two
4/4_108.wav,four
0/0_698.wav,zero
4/4_558.wav,four
0/0_227.wav,zero
4/4_520.wav,four
2/2_231.wav,two
0/0_479.wav,zero
2/2_785.wav,two
0/0_819.wav,zero
4/4_333.wav,four
0/0_653.wav,zero
2/2_477.wav,two
0/0_365.wav,zero
0/0_460.wav,zero
0/0_179.wav,zero
4/4_397.wav,four
4/4_794.wav,four
0/0_217.wav,zero
2/2_911.wav,two
2/2_900.wav,two
4/4_14.wav,four
2/2_552.wav,two
4/4_404.wav,four
4/4_512.wav,four
2/2_36.wav,two
0/0_751.wav,zero
2/2_473.wav,two
4/4_240.wav,four
0/0_341.wav,zero
4/4_254.wav,four
4/4_419.wav,four
2/2_525.wav,two
4/4_513.wav,four
2/2_115.wav,two
2/2_952.wav,two
2/2_478.wav,two
4/4_487.wav,four
4/4_730.wav,four
0/0_628.wav,zero
4/4_273.wav,four
4/4_90.wav,four
0/0_437.wav,zero
0/0_4.wav,zero
4/4_265.wav,four
4/4_688.wav,four
2/2_734.wav,two
2/2_297.wav,two
2/2_914.wav,two
2/2_589.wav,two
2/2_89.wav,two
2/2_109.wav,two
0/0_799.wav,zero
4/4_219.wav,four
0/0_395.wav,zero
4/4_447.wav,four
2/2_499.wav,two
0/0_388.wav,zero
2/2_748.wav,two
2/2_79.wav,two
4/4_386.wav,four
0/0_11.wav,zero
0/0_98.wav,zero
0/0_253.wav,zero
2/2_797.wav,two
0/0_333.wav,zero
4/4_306.wav,four
0/0_72.wav,zero
2/2_100.wav,two
4/4_668.wav,four
0/0_331.wav,zero
0/0_86.wav,zero
4/4_642.wav,four
0/0_223.wav,zero
2/2_706.wav,two
0/0_387.wav,zero
0/0_688.wav,zero
4/4_797.wav,four
0/0_1.wav,zero
0/0_601.wav,zero
0/0_224.wav,zero
0/0_20.wav,zero
0/0_578.wav,zero
0/0_300.wav,zero
0/0_750.wav,zero
4/4_66.wav,four
4/4_485.wav,four
2/2_580.wav,two
0/0_392.wav,zero
4/4_468.wav,four
2/2_481.wav,two
4/4_365.wav,four
2/2_602.wav,two
4/4_716.wav,four
4/4_591.wav,four
0/0_742.wav,zero
0/0_861.wav,zero
0/0_273.wav,zero
2/2_608.wav,two
0/0_615.wav,zero
2/2_141.wav,two
0/0_552.wav,zero
2/2_757.wav,two
4/4_275.wav,four
0/0_204.wav,zero
0/0_680.wav,zero
0/0_101.wav,zero
4/4_250.wav,four
2/2_870.wav,two
0/0_52.wav,zero
2/2_500.wav,two
0/0_103.wav,zero
2/2_411.wav,two
2/2_117.wav,two
0/0_592.wav,zero
0/0_304.wav,zero
2/2_247.wav,two
0/0_588.wav,zero
0/0_317.wav,zero
0/0_99.wav,zero
4/4_553.wav,four
2/2_334.wav,two
0/0_84.wav,zero
4/4_421.wav,four
4/4_440.wav,four
4/4_16.wav,four
4/4_277.wav,four
0/0_858.wav,zero
2/2_526.wav,two
4/4_457.wav,four
4/4_259.wav,four
2/2_664.wav,two
2/2_735.wav,two
4/4_662.wav,four
0/0_348.wav,zero
0/0_695.wav,zero
4/4_798.wav,four
4/4_465.wav,four
4/4_696.wav,four
2/2_879.wav,two
4/4_304.wav,four
0/0_382.wav,zero
2/2_61.wav,two
2/2_876.wav,two
2/2_5.wav,two
2/2_465.wav,two
0/0_721.wav,zero
2/2_678.wav,two
0/0_650.wav,zero
0/0_481.wav,zero
2/2_71.wav,two
0/0_634.wav,zero
4/4_809.wav,four
2/2_543.wav,two
4/4_58.wav,four
0/0_66.wav,zero
0/0_129.wav,zero
2/2_634.wav,two
4/4_1.wav,four
0/0_303.wav,zero
4/4_205.wav,four
2/2_342.wav,two
0/0_197.wav,zero
4/4_174.wav,four
0/0_159.wav,zero
2/2_566.wav,two
4/4_597.wav,four
0/0_120.wav,zero
2/2_401.wav,two
4/4_42.wav,four
0/0_229.wav,zero
0/0_582.wav,zero
0/0_83.wav,zero
4/4_21.wav,four
2/2_638.wav,two
0/0_176.wav,zero
2/2_419.wav,two
4/4_417.wav,four
4/4_399.wav,four
4/4_284.wav,four
4/4_140.wav,four
0/0_535.wav,zero
2/2_78.wav,two
4/4_57.wav,four
4/4_722.wav,four
0/0_764.wav,zero
4/4_244.wav,four
4/4_533.wav,four
4/4_796.wav,four
4/4_218.wav,four
2/2_888.wav,two
0/0_425.wav,zero
0/0_774.wav,zero
4/4_84.wav,four
2/2_772.wav,two
2/2_213.wav,two
2/2_217.wav,two
0/0_894.wav,zero
2/2_492.wav,two
4/4_410.wav,four
4/4_142.wav,four
0/0_699.wav,zero
0/0_427.wav,zero
4/4_542.wav,four
2/2_405.wav,two
0/0_169.wav,zero
0/0_123.wav,zero
0/0_525.wav,zero
0/0_572.wav,zero
0/0_752.wav,zero
0/0_149.wav,zero
0/0_674.wav,zero
0/0_371.wav,zero
0/0_746.wav,zero
4/4_562.wav,four
2/2_439.wav,two
4/4_537.wav,four
0/0_661.wav,zero
0/0_105.wav,zero
2/2_442.wav,two
0/0_822.wav,zero
2/2_234.wav,two
0/0_401.wav,zero
2/2_727.wav,two
0/0_141.wav,zero
4/4_5.wav,four
0/0_195.wav,zero
0/0_413.wav,zero
2/2_261.wav,two
0/0_313.wav,zero
0/0_291.wav,zero
2/2_32.wav,two
4/4_507.wav,four
4/4_235.wav,four
0/0_813.wav,zero
2/2_277.wav,two
2/2_943.wav,two
2/2_869.wav,two
2/2_281.wav,two
4/4_214.wav,four
4/4_566.wav,four
0/0_41.wav,zero
0/0_570.wav,zero
0/0_308.wav,zero
0/0_68.wav,zero
2/2_673.wav,two
4/4_516.wav,four
2/2_576.wav,two
0/0_58.wav,zero
4/4_344.wav,four
4/4_517.wav,four
0/0_642.wav,zero
2/2_630.wav,two
4/4_303.wav,four
2/2_921.wav,two
2/2_574.wav,two
2/2_257.wav,two
4/4_395.wav,four
0/0_153.wav,zero
0/0_703.wav,zero
0/0_182.wav,zero
0/0_7.wav,zero
4/4_193.wav,four
4/4_121.wav,four
4/4_59.wav,four
0/0_351.wav,zero
2/2_838.wav,two
4/4_198.wav,four
0/0_422.wav,zero
4/4_288.wav,four
2/2_68.wav,two
4/4_165.wav,four
2/2_548.wav,two
0/0_184.wav,zero
0/0_862.wav,zero
2/2_376.wav,two
4/4_544.wav,four
0/0_784.wav,zero
0/0_199.wav,zero
4/4_528.wav,four
2/2_889.wav,two
0/0_137.wav,zero
2/2_884.wav,two
0/0_211.wav,zero
0/0_283.wav,zero
2/2_616.wav,two
0/0_146.wav,zero
2/2_908.wav,two
0/0_590.wav,zero
0/0_160.wav,zero
4/4_232.wav,four
4/4_110.wav,four
4/4_351.wav,four
4/4_541.wav,four
4/4_329.wav,four
2/2_572.wav,two
0/0_264.wav,zero
0/0_222.wav,zero
2/2_1.wav,two
0/0_816.wav,zero
0/0_218.wav,zero
0/0_171.wav,zero
2/2_718.wav,two
4/4_514.wav,four
0/0_782.wav,zero
0/0_587.wav,zero
2/2_207.wav,two
4/4_24.wav,four
2/2_175.wav,two
4/4_574.wav,four
0/0_248.wav,zero
0/0_322.wav,zero
2/2_489.wav,two
0/0_500.wav,zero
4/4_25.wav,four
0/0_872.wav,zero
2/2_512.wav,two
4/4_305.wav,four
4/4_109.wav,four
0/0_187.wav,zero
2/2_487.wav,two
0/0_824.wav,zero
0/0_763.wav,zero
4/4_76.wav,four
2/2_845.wav,two
4/4_381.wav,four
0/0_191.wav,zero
0/0_490.wav,zero
0/0_166.wav,zero
0/0_619.wav,zero
4/4_163.wav,four
4/4_439.wav,four
4/4_34.wav,four
2/2_398.wav,two
2/2_116.wav,two
2/2_484.wav,two
4/4_656.wav,four
4/4_626.wav,four
4/4_589.wav,four
2/2_954.wav,two
0/0_786.wav,zero
4/4_671.wav,four
2/2_180.wav,two
0/0_449.wav,zero
0/0_310.wav,zero
4/4_813.wav,four
4/4_209.wav,four
0/0_34.wav,zero
0/0_793.wav,zero
0/0_493.wav,zero
0/0_705.wav,zero
0/0_323.wav,zero
2/2_707.wav,two
4/4_524.wav,four
4/4_483.wav,four
4/4_624.wav,four
0/0_502.wav,zero
2/2_612.wav,two
0/0_744.wav,zero
4/4_9.wav,four
4/4_86.wav,four
4/4_267.wav,four
4/4_134.wav,four
2/2_341.wav,two
0/0_173.wav,zero
4/4_674.wav,four
2/2_604.wav,two
4/4_127.wav,four
2/2_792.wav,two
4/4_223.wav,four
0/0_527.wav,zero
0/0_565.wav,zero
0/0_463.wav,zero
0/0_445.wav,zero
4/4_375.wav,four
2/2_760.wav,two
4/4_720.wav,four
0/0_719.wav,zero
2/2_406.wav,two
0/0_155.wav,zero
0/0_867.wav,zero
4/4_634.wav,four
2/2_426.wav,two
0/0_30.wav,zero
0/0_435.wav,zero
2/2_932.wav,two
4/4_459.wav,four
4/4_728.wav,four
4/4_77.wav,four
4/4_577.wav,four
0/0_107.wav,zero
4/4_173.wav,four
2/2_945.wav,two
0/0_737.wav,zero
0/0_329.wav,zero
2/2_746.wav,two
0/0_45.wav,zero
2/2_713.wav,two
2/2_121.wav,two
4/4_256.wav,four
4/4_35.wav,four
2/2_392.wav,two
4/4_175.wav,four
0/0_765.wav,zero
0/0_135.wav,zero
0/0_881.wav,zero
0/0_585.wav,zero
4/4_438.wav,four
2/2_524.wav,two
2/2_320.wav,two
2/2_218.wav,two
0/0_434.wav,zero
0/0_70.wav,zero
0/0_420.wav,zero
2/2_160.wav,two
2/2_508.wav,two
2/2_221.wav,two
0/0_522.wav,zero
2/2_547.wav,two
4/4_527.wav,four
2/2_685.wav,two
2/2_420.wav,two
4/4_308.wav,four
2/2_690.wav,two
4/4_501.wav,four
2/2_415.wav,two
2/2_82.wav,two
2/2_417.wav,two
4/4_659.wav,four
0/0_170.wav,zero
2/2_345.wav,two
0/0_832.wav,zero
2/2_958.wav,two
4/4_531.wav,four
4/4_318.wav,four
0/0_219.wav,zero
2/2_316.wav,two
2/2_13.wav,two
2/2_125.wav,two
0/0_840.wav,zero
2/2_669.wav,two
2/2_383.wav,two
0/0_553.wav,zero
4/4_802.wav,four
4/4_22.wav,four
4/4_186.wav,four
2/2_536.wav,two
0/0_95.wav,zero
0/0_845.wav,zero
4/4_768.wav,four
2/2_805.wav,two
4/4_660.wav,four
4/4_475.wav,four
4/4_44.wav,four
0/0_687.wav,zero
0/0_254.wav,zero
0/0_133.wav,zero
4/4_721.wav,four
0/0_741.wav,zero
0/0_180.wav,zero
2/2_375.wav,two
4/4_499.wav,four
2/2_935.wav,two
2/2_33.wav,two
2/2_482.wav,two
0/0_294.wav,zero
0/0_559.wav,zero
2/2_802.wav,two
0/0_549.wav,zero
4/4_412.wav,four
2/2_961.wav,two
2/2_54.wav,two
2/2_658.wav,two
4/4_608.wav,four
4/4_292.wav,four
2/2_677.wav,two
2/2_386.wav,two
2/2_565.wav,two
4/4_444.wav,four
2/2_8.wav,two
2/2_368.wav,two
2/2_679.wav,two
2/2_148.wav,two
0/0_775.wav,zero
0/0_31.wav,zero
0/0_759.wav,zero
4/4_92.wav,four
2/2_330.wav,two
4/4_488.wav,four
2/2_379.wav,two
2/2_249.wav,two
4/4_364.wav,four
2/2_246.wav,two
2/2_340.wav,two
2/2_633.wav,two
4/4_409.wav,four
0/0_896.wav,zero
0/0_228.wav,zero
4/4_787.wav,four
0/0_865.wav,zero
0/0_745.wav,zero
4/4_708.wav,four
0/0_337.wav,zero
0/0_167.wav,zero
0/0_455.wav,zero
4/4_466.wav,four
4/4_675.wav,four
0/0_456.wav,zero
2/2_519.wav,two
4/4_429.wav,four
4/4_136.wav,four
0/0_635.wav,zero
4/4_321.wav,four
2/2_457.wav,two
2/2_93.wav,two
0/0_885.wav,zero
2/2_684.wav,two
0/0_131.wav,zero
4/4_450.wav,four
4/4_352.wav,four
4/4_581.wav,four
2/2_17.wav,two
2/2_704.wav,two
2/2_30.wav,two
4/4_126.wav,four
0/0_707.wav,zero
0/0_755.wav,zero
0/0_470.wav,zero
2/2_655.wav,two
2/2_775.wav,two
0/0_842.wav,zero
0/0_654.wav,zero
0/0_201.wav,zero
0/0_475.wav,zero
2/2_753.wav,two
4/4_784.wav,four
0/0_18.wav,zero
4/4_298.wav,four
0/0_778.wav,zero
2/2_758.wav,two
0/0_109.wav,zero
0/0_355.wav,zero
2/2_25.wav,two
2/2_362.wav,two
2/2_587.wav,two
4/4_677.wav,four
4/4_676.wav,four
4/4_6.wav,four
2/2_701.wav,two
4/4_491.wav,four
2/2_809.wav,two
0/0_866.wav,zero
4/4_41.wav,four
0/0_96.wav,zero
0/0_546.wav,zero
2/2_895.wav,two
0/0_400.wav,zero
0/0_563.wav,zero
2/2_503.wav,two
2/2_203.wav,two
4/4_683.wav,four
2/2_894.wav,two
2/2_898.wav,two
4/4_287.wav,four
0/0_42.wav,zero
4/4_715.wav,four
2/2_471.wav,two
2/2_762.wav,two
0/0_595.wav,zero
4/4_462.wav,four
2/2_395.wav,two
4/4_573.wav,four
2/2_151.wav,two
2/2_887.wav,two
4/4_350.wav,four
2/2_198.wav,two
2/2_273.wav,two
4/4_568.wav,four
2/2_187.wav,two
2/2_801.wav,two
0/0_237.wav,zero
0/0_621.wav,zero
2/2_613.wav,two
0/0_732.wav,zero
2/2_381.wav,two
0/0_97.wav,zero
0/0_538.wav,zero
0/0_602.wav,zero
2/2_317.wav,two
2/2_298.wav,two
0/0_560.wav,zero
0/0_67.wav,zero
4/4_498.wav,four
2/2_789.wav,two
2/2_200.wav,two
4/4_161.wav,four
2/2_325.wav,two
4/4_680.wav,four
0/0_203.wav,zero
0/0_766.wav,zero
4/4_644.wav,four
4/4_20.wav,four
2/2_263.wav,two
2/2_92.wav,two
0/0_847.wav,zero
0/0_206.wav,zero
0/0_690.wav,zero
4/4_618.wav,four
4/4_583.wav,four
4/4_778.wav,four
0/0_671.wav,zero
0/0_431.wav,zero
0/0_340.wav,zero
0/0_140.wav,zero
2/2_182.wav,two
0/0_889.wav,zero
0/0_796.wav,zero
2/2_388.wav,two
2/2_303.wav,two
0/0_102.wav,zero
2/2_726.wav,two
4/4_503.wav,four
2/2_26.wav,two
0/0_853.wav,zero
0/0_712.wav,zero
2/2_834.wav,two
4/4_400.wav,four
2/2_323.wav,two
0/0_616.wav,zero
0/0_144.wav,zero
0/0_868.wav,zero
4/4_207.wav,four
2/2_931.wav,two
0/0_85.wav,zero
2/2_294.wav,two
2/2_34.wav,two
4/4_139.wav,four
2/2_164.wav,two
0/0_459.wav,zero
0/0_116.wav,zero
0/0_715.wav,zero
0/0_130.wav,zero
4/4_70.wav,four
0/0_571.wav,zero
2/2_118.wav,two
2/2_948.wav,two
4/4_124.wav,four
0/0_583.wav,zero
2/2_825.wav,two
4/4_777.wav,four
0/0_32.wav,zero
0/0_805.wav,zero
2/2_559.wav,two
0/0_238.wav,zero
2/2_808.wav,two
0/0_662.wav,zero
4/4_731.wav,four
2/2_501.wav,two
0/0_611.wav,zero
2/2_873.wav,two
2/2_925.wav,two
4/4_282.wav,four
0/0_213.wav,zero
4/4_812.wav,four
4/4_229.wav,four
2/2_172.wav,two
4/4_81.wav,four
0/0_270.wav,zero
2/2_315.wav,two
2/2_183.wav,two
0/0_729.wav,zero
0/0_645.wav,zero
0/0_261.wav,zero
0/0_370.wav,zero
4/4_654.wav,four
2/2_244.wav,two
4/4_693.wav,four
4/4_732.wav,four
2/2_252.wav,two
4/4_408.wav,four
2/2_409.wav,two
0/0_113.wav,zero
4/4_83.wav,four
0/0_591.wav,zero
0/0_692.wav,zero
4/4_594.wav,four
4/4_620.wav,four
2/2_644.wav,two
2/2_153.wav,two
4/4_521.wav,four
0/0_817.wav,zero
0/0_301.wav,zero
4/4_290.wav,four
2/2_91.wav,two
4/4_801.wav,four
4/4_473.wav,four
4/4_30.wav,four
2/2_814.wav,two
2/2_230.wav,two
0/0_521.wav,zero
2/2_149.wav,two
4/4_811.wav,four
0/0_675.wav,zero
4/4_657.wav,four
2/2_387.wav,two
2/2_332.wav,two
2/2_564.wav,two
4/4_601.wav,four
2/2_665.wav,two
4/4_769.wav,four
2/2_460.wav,two
4/4_806.wav,four
2/2_733.wav,two
0/0_243.wav,zero
2/2_824.wav,two
2/2_150.wav,two
4/4_764.wav,four
0/0_89.wav,zero
4/4_150.wav,four
4/4_119.wav,four
4/4_403.wav,four
0/0_188.wav,zero
4/4_699.wav,four
0/0_327.wav,zero
0/0_192.wav,zero
2/2_591.wav,two
2/2_59.wav,two
2/2_774.wav,two
0/0_627.wav,zero
0/0_664.wav,zero
2/2_817.wav,two
4/4_314.wav,four
4/4_402.wav,four
0/0_462.wav,zero
2/2_329.wav,two
4/4_453.wav,four
2/2_804.wav,two
4/4_274.wav,four
4/4_71.wav,four
0/0_506.wav,zero
4/4_495.wav,four
2/2_485.wav,two
4/4_268.wav,four
0/0_892.wav,zero
4/4_766.wav,four
0/0_660.wav,zero
4/4_578.wav,four
4/4_651.wav,four
2/2_9.wav,two
0/0_335.wav,zero
2/2_761.wav,two
2/2_585.wav,two
4/4_401.wav,four
4/4_196.wav,four
2/2_912.wav,two
0/0_676.wav,zero
4/4_570.wav,four
4/4_700.wav,four
4/4_187.wav,four
0/0_539.wav,zero
2/2_95.wav,two
2/2_851.wav,two
0/0_230.wav,zero
2/2_671.wav,two
4/4_210.wav,four
2/2_522.wav,two
